cz,czname,pop2000,fips,stateabbrv,statename,Region,taxrate,tax_st_diff_top20,le_agg_q1,le_agg_q2,le_agg_q3,le_agg_q4,sd_le_agg_q1,sd_le_agg_q2,sd_le_agg_q3,sd_le_agg_q4,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,cs_educ_ba,tuition,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc
21801,Mason City,78179,19,IA,Iowa,Midwest,0.0256915,2.86,78.41821329157149,84.34362445356736,85.03543017445539,87.13900558204307,0.6749135051824784,0.7035648937144443,0.8768216037220078,1.0542825313981121,0.275974,0.1850829,0.1468531,0.1076923,0.2813559,0.2376812,0.2391304,0.168,0.71897811,0.78048778,0.83076924,0.83606559,10.25589,7182.8945,0.7481741,0.162744,0.1251854,0.1150998,0.7427559999999999,77.666352,87.67995,83.156195,73.12149,72.625603,61.201906,0.015558799999999998,0.018479399999999997,0.013308300000000002,0.031598299999999996,0.23026000000000002,0.0810804,0.09048,0.67799,2.1267687,72.4261,0.5206000999999993,2.498113,0.031442,-0.07344510000000001,0.036022499999999985,0.6723269,0.2293159,1.5402930000000001,0.0083526267,0.0099643127,40.30053000000002,0.5804925,36400.09,91954.75975,5.7947113,14.236149,5.240076,18.20294,5257.47,49.992,0.1811285,0.0086724,2124.126
21802,Decorah,72111,19,IA,Iowa,Midwest,0.0257652,2.86,80.5041984358182,84.80977091503914,85.95686868780882,86.09976081985175,0.7219394804285586,0.7006715520183022,0.8922265658746077,1.3641565404890486,0.1818182,0.1428571,0.125,0.07999999999999999,0.4242424,0.2051282,0.21875,0.2083333,0.57575756,0.73809522,0.875,0.88,11.41421,7603.2333,0.8837239,0.1626559,0.1233618,0.1210154,1.047783,79.190231,89.48495,80.945343,78.284848,72.542512,55.316304,0.006898299999999996,0.0086035,0.006568299999999999,0.04736180000000001,0.21225,0.0896595,0.09119,0.69817,2.055236,86.40984,0.2523887000000009,0.8209565999999997,0.0379737,-0.10257239999999998,0.0536479,0.6614171,0.2131674,1.2046679999999999,0.007016959999999999,0.0114406956,27.344369999999998,0.5417953,34000.45,94201.62927,5.9257311,14.816267,10.21918,15.4077,9546.52,56.56,0.1404949,0.0020663,2420.284
21900,Marshalltown,113442,19,IA,Iowa,Midwest,0.0224222,2.86,78.52204101929263,82.00265030405897,84.61502885455589,86.72799812458884,0.5799976172179064,0.5695934992489669,0.6355123949635001,0.9215710706676694,0.2754343,0.259058,0.2023346,0.0995025,0.3058511,0.2715356,0.2868526,0.2524753,0.61621624,0.74338084,0.82773107,0.85340315,11.93274,7085.8452,0.7831662,0.1591144,0.1173481,0.1260374,0.9876245,84.261475,89.14388,75.08609,82.492315,66.226268,50.343407,0.0256116,0.019477599999999998,0.0329275,0.1743765,0.21628000000000003,0.08984130000000001,0.09287,0.63612,1.5777091,53.40438,0.7069691999999996,4.233881,0.0318949,-0.029713600000000007,0.06836229999999999,0.6576114,0.2347316,3.459097,0.0130727596,0.0166252358,43.48707,0.5348939,35247.22,100657.0133,6.1549582,15.425441,-1.601582,16.23367,11892.1,48.41925,0.1762945,0.006197,2079.956
22001,Waterloo,222112,19,IA,Iowa,Midwest,0.0243905,2.86,79.2079668231801,82.58288666415784,84.83322045887127,87.03374771077351,0.44415865321434406,0.43052786196091997,0.5003503449305681,0.645157238838001,0.2666667,0.2308707,0.2019002,0.1246883,0.2758112,0.2644628,0.2530712,0.2081218,0.61654133,0.75649792,0.84313726,0.88541669,10.62476,8382.4761,-0.12326539999999997,0.1557548,0.1079604,0.1091273,1.5147749999999998,86.617277,91.135615,80.705002,82.846641,72.853427,57.33322,0.0405165,0.0360775,0.0403115,0.2643205,0.25263,0.1086345,0.09541,0.59211,1.3460914,66.49168,4.685024,1.400645,0.0354435,-0.08672179999999999,0.031943,0.659899,0.1833559,2.562271,0.0101075133,0.0114041565,65.5181,0.4921405,34719.84,99604.4291,6.2135153,17.235253,1.666926,19.89935,4904.07,48.92125,0.1969967,0.0066003,2231.058
22002,Iowa Falls,29516,19,IA,Iowa,Midwest,0.0255123,2.86,79.32668388732127,84.52906438202959,84.47699734988453,89.22942340584045,1.0817811142494935,1.070006822359054,1.267303418474352,2.141688864951888,0.2592593,0.2,0.1666667,0.2352941,0.3846154,0.175,0.2142857,0.4375,0.62962961,0.67500001,0.66666669,0.94117647,12.66388,8128.6284,1.449924,0.1830204,0.1174971,0.1287056,0.5837418,85.489172,88.385956,77.520954,72.364546,68.203102,67.227947,0.009248800000000001,0.011989699999999995,0.007453599999999998,0.0833904,0.20993,0.07966,0.09269,0.70975,2.4344953,72.87912,0.40655910000000084,3.716628,0.0341902,-0.1521315,-0.038449100000000014,0.6408638,0.1644923,2.617591,0.0141618105,0.0148394091,25.628370000000004,0.561379,36421.74,75301.01691,5.9817546,14.487933,3.6770080000000003,16.15711,5250,51.99925,0.145868,0.0040995,2495.239
22100,Iowa City,203768,19,IA,Iowa,Midwest,0.0228123,2.86,79.52609920815837,82.71291315252677,85.15193916131025,86.47560289175235,0.5109831015865403,0.5335607974274226,0.5172730195443704,0.6356860608409697,0.2261905,0.2011662,0.1280353,0.1063123,0.2196837,0.2090909,0.2063492,0.1626712,0.718638,0.7981928,0.8587963,0.90677965,10.55231,7097.2101,-0.3838901000000001,0.1422667,0.1128023,0.1066906,0.9464641000000001,79.924095,90.048135,80.501651,75.494687,70.197972,50.168845,0.0726878,0.0702751,0.0746653,0.1354909,0.23841,0.1170001,0.12979,0.57951,0.85854897,43.15938,1.735798,4.920301,0.0258366,0.1779587,0.3144418,0.7124968,0.1495176,5.326842,0.0227660869,0.0247291037,78.27296,0.4318752,35558.45,141384.3886,5.9435408,16.528231,2.003802,33.33038,2906,47.033,0.1594614,0.0070178,2221.482
22200,Cedar Rapids,252901,19,IA,Iowa,Midwest,0.0228585,2.86,78.93193264448789,82.56197696495738,84.92904061775899,87.1473290161975,0.42785331648155733,0.426519979398957,0.4431486341705634,0.5483631893922405,0.2840909,0.2338262,0.1526163,0.1228758,0.292876,0.2602089,0.2210682,0.2339572,0.66932273,0.74660194,0.85889572,0.875,8.96734,8012.6705,-1.463892,0.1311774,0.09881,0.0943765,1.339095,82.250932,90.382975,79.124538,82.670413,74.869452,57.950584,0.0561853,0.0459175,0.0652756,0.0822505,0.22814,0.0652525,0.10673,0.56813,1.2409976,58.02627,2.090937000000001,1.2823200000000003,0.0308915,0.1031476,0.2162973,0.7121123,0.1924524,2.128577,0.017963551,0.0165598396,97.43494,0.4202013,40329.62,127502.6692,5.9728983,16.778008,3.361179,24.3823,6043.42,47.5205,0.1771523,0.0065243,2109.154
22300,Ottumwa,142385,19,IA,Iowa,Midwest,0.0224981,2.86,79.60192014819776,83.31488382961898,84.27339110289161,86.53496482640311,0.4920982873357143,0.5078540999289956,0.6666203926055287,0.8542973564467552,0.254417,0.2315436,0.1986301,0.1129032,0.2977941,0.2955326,0.2042253,0.1900826,0.6007067,0.76174498,0.85714287,0.89516127,11.88859,7844.4711,0.6159582,0.1653461,0.1074248,0.125304,0.5184304,79.632581,87.484965,77.640785,77.794768,65.660464,64.295156,0.0302442,0.023722599999999996,0.0371918,0.054772600000000005,0.25123,0.1058919,0.12797,0.63319,1.371658,47.83509,0.5211223,1.2395969999999998,0.0400909,-0.044094400000000006,0.0953389,0.6461334,0.2449594,1.663633,0.009720125,0.010647189,35.65968000000001,0.4927765,33871.12,85406.17416,6.0901569,15.61888,3.069552,17.05416,6514.41,49.188,0.1673714,0.0068195,2149.247
22400,Sheboygan,195533,55,WI,Wisconsin,Midwest,0.0223849,0.25,78.87926748886328,82.45748840274322,85.05983312038155,85.93899384779262,0.4973890684697519,0.46603105559175245,0.4693690437866689,0.7378267980494609,0.2585551,0.2330097,0.2165354,0.18079100000000004,0.3012048,0.2894212,0.2145749,0.2046784,0.69201523,0.77325583,0.88188976,0.90960455,9.932163,7650.2035,1.184488,0.1791289,0.1218798,0.1194026,1.4399609999999998,82.14469,91.358301,72.739693,85.834542,74.484816,39.903626,0.0423341,0.0381997,0.0444997,0.1190754,0.17475000000000002,0.05559069999999999,0.11586,0.67089,1.5826976999999998,76.16003,0.7241744000000008,2.6246209999999994,0.0431187,0.063529,0.1761151,0.6955497,0.3689988,3.460321,0.0135066715,0.0137316975,176.927,0.5123399,39237.82,133077.1729,6.6121815,17.061585,6.403842,16.88263,5759.28,47.17975,0.150107,0.0061885,2599.876
22500,Appleton,549651,55,WI,Wisconsin,Midwest,0.0232083,0.25,78.61317351644507,82.69117462922843,84.93375980298627,86.65582678319335,0.2809063384304909,0.2865628431181512,0.29335997482757886,0.3907947353022333,0.2378855,0.2360335,0.1650943,0.1163194,0.3095599,0.2412563,0.263328,0.2216312,0.64480001,0.80652505,0.87478852,0.91391939,9.989607,7553.0477,1.079714,0.1757223,0.1200361,0.1203856,1.2739659999999997,77.797052,90.82048,73.365128,88.090288,73.386745,47.656398,0.044753,0.0403214,0.0483354,0.092149,0.195,0.0582655,0.11035,0.61962,1.2280883,69.68822,0.6733363000000008,1.937411,0.0406437,0.1947376,0.3632894,0.7019706,0.2776709,2.4688300000000005,0.0159501211,0.0136104546,142.6524,0.4453722,38576.42,133555.1086,6.8801827,17.127809,4.955036,20.0109,6688.18,47.7495,0.1489183,0.0037447,2261.712
22601,Green Bay,310560,55,WI,Wisconsin,Midwest,0.0246566,0.25,79.2547455456903,83.38609603169246,85.43197797778056,86.32385096100613,0.3842780115357947,0.3857532918403236,0.4026347803085812,0.5258069130013672,0.2510822,0.2280488,0.1546667,0.1409214,0.2588496,0.250941,0.2411924,0.2027397,0.67788464,0.82510012,0.85119045,0.88333333,10.74514,8168.912,-0.5522945,0.1493482,0.1026661,0.1054828,1.201835,80.990247,89.487547,72.030564,84.350736,75.02385,45.212529,0.0667187,0.0601492,0.0727719,0.1525855,0.22310000000000002,0.0680636,0.14097,0.5866,1.2089043,71.97449,0.8648892000000004,3.0132659999999998,0.0413041,0.2482566,0.447385,0.7069426,0.2218872,3.126602,0.0174137043,0.017800103,132.0408,0.4274302,38561.1,149547.7335,6.8488337,16.41958,3.5208379999999995,20.31402,7797.94,47.2485,0.1710409,0.005638,2718.581
22602,Shawano,65966,55,WI,Wisconsin,Midwest,0.021445,0.25,80.12449650813124,83.0199075057959,85.23934196548058,86.81302866962366,0.7027835167782748,0.7783180973112869,0.8792326231240298,1.2913358704360984,0.245283,0.2162162,0.1764706,0.1290323,0.352381,0.3153153,0.28,0.2666667,0.66981131,0.76576579,0.82352942,0.77419353,13.40726,7950.7724,0.5118073,0.169727,0.1113155,0.1152772,0.4435435,63.028541,90.385686,70.0089,86.258464,70.063945,51.701808,0.0183443,0.019113699999999997,0.0180334,0.3822947,0.25341,0.1007105,0.09495,0.63935,0.6502915800000001,71.83549,0.18342780000000047,1.061153,0.0542903,0.1128055,0.3295653,0.6386245,0.2110556,1.164349,0.0188430404,0.0204954067,31.070009999999996,0.4472828,33696.27,104221.9774,7.0747193,15.437191,2.282493,12.337780000000002,2640,44.2355,0.1841473,0.0067651,2474.815
22700,Wausau,370092,55,WI,Wisconsin,Midwest,0.0233057,0.25,79.77442623460328,83.61257056134241,85.7367572936776,87.38170346716704,0.3354173577214815,0.33429096569856576,0.3571026135464018,0.4856723294844859,0.2423756,0.2267081,0.1438515,0.1305638,0.3134328,0.2537155,0.2650602,0.2372372,0.68055558,0.78265643,0.88915664,0.91463417,10.70982,7978.8091,0.009069899999999964,0.163444,0.1068025,0.1085516,1.403762,81.421887,92.322748,77.500574,86.820734,74.746468,67.201032,0.0388042,0.0358935,0.0399519,0.0984122,0.22627000000000003,0.0803268,0.10158,0.63777,1.0484085,68.87423,0.26101620000000025,0.9989407999999989,0.045085,0.110627,0.2894364,0.6895964,0.2367407,2.411984,0.0121213104,0.0119862088,53.90532,0.4604516,36499.36,117898.4126,7.1029961,16.456178,4.855604,17.03189,2250.51,49.187,0.1453944,0.0067855,2411.395
22800,Eau Claire,305307,55,WI,Wisconsin,Midwest,0.0227733,0.25,79.89281550332515,83.67937229373145,85.90526507674086,86.57232865577201,0.38773627752617,0.38339585870084714,0.41270248356449923,0.5956769249710507,0.2512563,0.1920236,0.1487889,0.1358025,0.3041237,0.2749245,0.2269503,0.2025317,0.67582417,0.78547853,0.85820895,0.88702929,10.76717,7865.0857,-0.4396593999999999,0.1512296,0.0974752,0.1123017,0.8944046,70.487229,91.107353,73.518646,84.276077,75.946775,57.804453,0.0326742,0.0322529,0.032612,0.0863313,0.24396,0.1030978,0.09385,0.63999,1.2436637,59.68943,0.5099785000000008,0.9485533999999998,0.0440293,0.1050757,0.3264574,0.6936948,0.1926374,1.805078,0.0146639284,0.014618073,52.9628,0.4628734,33090.16,120420.3298,7.462386,16.257265,5.724942,20.27831,3389.68,49.02525,0.1654351,7.337000000000003e-4,2423.977
22900,La Crosse,220109,55,WI,Wisconsin,Midwest,0.0245358,0.25,79.03670306015148,82.85650470640053,84.78662414576854,87.42448943120074,0.4036783238932115,0.4417725232271997,0.5265116522877884,0.6368911681631264,0.2930514,0.2073733,0.1456311,0.1658031,0.2578616,0.2816229,0.2139304,0.1774193,0.65993267,0.790932,0.84210527,0.90055251,11.49046,6756.5992,1.251065,0.1820449,0.1236056,0.117713,0.9893456000000002,80.181397,90.309606,69.944046,83.499495,73.189661,50.637301,0.0488456,0.0464312,0.0476112,0.0785908,0.24993000000000004,0.1092467,0.11846,0.6207,1.1048076,64.08052,0.5942509999999999,1.0831,0.0430712,0.1512398,0.2927365,0.6858228,0.177285,1.9162499999999998,0.0150470903,0.0145609675,63.35179,0.4496856,34418.77,116842.9725,7.258106,15.22046,3.6645730000000003,19.53976,3785.54,47.68475,0.1711584,9.539999999999983e-5,2391.71
23000,Monroe,116624,55,WI,Wisconsin,Midwest,0.022923,0.25,79.30166840674188,83.58239858736545,86.05339156191,86.71153328356931,0.5465488609781084,0.5671138587162866,0.6278780812893241,0.8797908798456013,0.2280702,0.1883562,0.1214953,0.060241,0.3393939,0.3333333,0.2149533,0.2891566,0.63742691,0.78082192,0.77570093,0.90361446,11.66977,7371.4595,0.2614262,0.1628737,0.113313,0.1108201,0.6780696,79.851314,90.366289,71.113198,82.492018,67.403945,62.176857,0.0184492,0.019158299999999996,0.0183819,0.062934,0.23076000000000002,0.0896786,0.09444,0.64871,0.79893111000000006,67.59158,0.5033270000000005,0.7099739000000005,0.0436848,0.007846799999999987,0.170212,0.6854118,0.1998559,0.9885146000000002,0.0180580327,0.0197900947,39.69373999999999,0.4606754,33581.5,111064.4481,8.2369235,14.772687,8.849665,15.92471,2517.1099999999997,51.01625,0.1503167,0.0070178,2527.67
23100,Madison,590755,55,WI,Wisconsin,Midwest,0.0292688,0.25,78.74698629980843,83.10577829534571,85.1331044485075,87.01080404950258,0.31798302117772753,0.31063862201448106,0.2939229550118045,0.31942470900391573,0.2360923,0.2022305,0.150466,0.0969267,0.2454924,0.2145038,0.2418033,0.1736527,0.67374808,0.8338843,0.8688761,0.92673522,9.346678,7169.4197,-0.42734229999999995,0.145007,0.1096661,0.1061755,1.057111,80.910143,90.250905,73.25437,82.862959,72.048754,51.629501,0.0902726,0.09466550000000001,0.0833475,0.1404739,0.24341,0.0874347,0.13799,0.52397,1.8600775,54.63263,3.041532,2.8463580000000004,0.0310436,0.2865266,0.4247975,0.7331389,0.1316167,4.919188,0.0274614688,0.0255571261,127.9336,0.3653489,40575.91,179648.192,7.9533199,15.1827,3.2774509999999997,33.85361,3128.41,44.4935,0.1748016,0.0056918,2839.408
23200,Dubuque,163189,19,IA,Iowa,Midwest,0.0222455,2.86,80.02331358055861,83.32972233455364,85.80396950097958,86.28643633896088,0.478877193897317,0.46083022781125266,0.5517007099378077,0.8063036921192027,0.2366864,0.1750503,0.1336032,0.1067961,0.2672673,0.2535787,0.2355372,0.1970443,0.62658226,0.77661794,0.84810126,0.90338165,10.921,7224.9811,0.19413230000000004,0.1617374,0.1176177,0.1056562,1.6216179999999998,84.098879,92.654453,78.478151,85.207392,76.328357,57.915928,0.0345778,0.0322124,0.034584,0.0912536,0.22186,0.0788703,0.11587,0.64981,1.1469508,81.33391,0.5116765999999995,1.342002,0.0422472,-0.05345,0.0856622,0.6872135,0.1916485,1.9286029999999998,0.011851289,0.0130891175,50.909670000000006,0.5243135,36442.94,115408.3657,5.5164963,15.820046,3.9275930000000003,17.93742,13580.100000000002,53.5525,0.1480642,0.0034634,1772.982
23301,Charleston,101161,17,IL,Illinois,Midwest,0.017325,0,76.95968057898814,82.22009717601138,83.76712056145283,86.4288702693337,0.5665470331072598,0.6332580640355971,0.7712600713851351,1.0232628962972568,0.2307692,0.2631579,0.1176471,0.0833333,0.3461539,0.2777778,0.1875,0.25,0.57692307,0.36842105000000003,0.64705884,0.83333331,13.62519,9107.3579,0.6285035,0.1585555,0.1130059,0.1256443,-0.0824474,84.752844,85.23803,66.831418,78.728028,63.896604,89.396298,0.0337012,0.0392318,0.0252679,0.0712297,0.28296,0.137308,0.06921,0.60445,0.60876763,45.60552,1.5954769999999998,1.0013739999999993,0.0531834,-0.007836399999999993,0.0830275,0.6304702,0.2228641,1.11381,0.0133055229,0.0144423246,51.10792000000001,0.4807438,31206.15,87941.28789,4.0335508,17.250955,9.103978,16.93839,2967.91,43.85575,0.1867911,0.0040995,1502.515
23302,Douglas,101195,17,IL,Illinois,Midwest,0.0142455,0,78.20439153913419,81.9837852010425,84.37590342278469,86.35701171399623,0.5466501735971548,0.6048952017625677,0.7411273549073161,1.1001996373756788,0.2972973,0.15,0.1481481,0.22222220000000004,0.2777778,0.35,0.3636364,0.25,0.35135135,0.80000001,0.81818181,0.8888889,13.04787,9270.3164,0.6304651,0.1755023,0.1085102,0.1172072,0.06754749999999998,88.576878,84.96924,68.773857,77.780784,67.046852,99.006016,0.0184171,0.014793999999999998,0.01839,0.2227862,0.24624,0.1025821,0.12107,0.64033,1.2229345999999999,62.07718,2.0386380000000006,0.9022185,0.0584604,0.006614900000000007,0.1294588,0.6253929,0.2274622,0.8347262,0.0102771876,0.0111369139,38.88565,0.4847138,31741.05,89088.78025,4.1648225,18.534059,7.492714999999999,11.648820000000002,5275,47.42025,0.1628346,0.0046481,1491.321
23400,Bloomington,206909,17,IL,Illinois,Midwest,0.0257737,0,76.75582946849472,81.08575707402667,83.50450261408874,85.87920252248549,0.49628456755013395,0.5286780029077905,0.5354387456459396,0.5728767162048501,0.2519084,0.2275132,0.2142857,0.137931,0.2734375,0.2651934,0.231405,0.2,0.65079367,0.71666664,0.82499999,0.87692308,10.84985,8628.7852,0.663227,0.1486881,0.1232928,0.1246595,0.9584237000000001,84.423411,87.857387,70.965495,85.502533,72.296631,64.790038,0.0709056,0.0606826,0.081755,0.0980767,0.24141,0.0940669,0.09715,0.51521,0.56524237,47.87467,5.462305,2.4658180000000005,0.0370607,0.1582586,0.3054164,0.6998457,0.1136717,2.775421,0.0231067764,0.0230342808,78.82659,0.4956098,37176.96,138892.4549,4.9537699,17.747933,7.534299999999999,29.82331,5640.14,44.1645,0.1825199,0.0047622,1666.259
23500,Decatur,382083,17,IL,Illinois,Midwest,0.0214758,0,77.46726694719126,81.84291547779925,84.2657172236951,86.89224350109521,0.3284079473365368,0.35938303320241916,0.3951116665512071,0.42934216174708734,0.2279635,0.2215385,0.1603774,0.07211539999999998,0.2641509,0.2261146,0.25,0.2292683,0.7263158,0.71232879,0.79057592,0.87628865,13.91909,8777.5482,-0.13391790000000003,0.1523386,0.1047804,0.1142435,0.7320510999999998,85.855888,88.135885,69.596921,83.930328,70.760696,77.058906,0.0988897,0.1155949,0.0824995,0.2296642,0.28987,0.1297852,0.11171,0.56221,0.51057821,47.65431,9.451612,1.954549,0.0465499,-0.019938099999999986,0.037739999999999996,0.6574867,0.1453915,4.419464,0.0167843113,0.0192654476,95.1824,0.4509769,34871.42,106977.1918,4.5258421,17.804101,2.444935,26.318309999999997,4871.97,42.003,0.2177692,0.0062081,1606.799
23600,Burlington,136489,19,IA,Iowa,Midwest,0.0224139,2.86,79.42862699771574,82.2758153629536,84.58811262471721,85.87965392653264,0.49623533274139525,0.5054949572178222,0.6081547811649225,0.9222725615170569,0.2618384,0.2254642,0.1398601,0.1398601,0.2877907,0.2452316,0.3014706,0.2571429,0.60445684,0.7241379,0.80555558,0.86713284,11.92025,7906.4346,-0.12490919999999994,0.1457299,0.0987091,0.1249817,0.30058539999999995,79.671378,87.045298,71.667451,81.619809,63.72193,71.119152,0.0257306,0.026408699999999997,0.0235793,0.0915095,0.23496,0.098933,0.08255,0.6457,1.3679848,50.27219,2.122515,1.5583670000000005,0.0538378,-0.08814629999999998,-0.001583399999999957,0.6454552,0.253955,1.1945800000000002,0.0060590963000000005,0.007634314900000001,44.76924000000001,0.5016087,35038.39,86442.17467,5.6341386,15.386262,1.4780350000000002,14.346050000000002,3921.7,46.6545,0.1973187,0.0094771,1881.361
23700,Galesburg,145734,17,IL,Illinois,Midwest,0.0192338,0,78.44260625291828,82.06806481925753,83.66656712675433,86.21685305454199,0.47312780729100673,0.5332132549238425,0.6167322020242637,0.9273331542528194,0.275,0.1190476,0.21875,0.039999999999999994,0.225,0.2439024,0.25,0.4,0.57499999,0.69047618,0.875,0.83999997,14.60028,8759.8661,1.387712,0.1996687,0.1073193,0.123699,-0.05177470000000001,71.951043,86.459593,69.465553,81.343911,67.871501,83.8174,0.0378714,0.047172,0.0274634,0.1756904,0.24666,0.1236233,0.15531,0.61196,0.75093098,39.9097,4.297556,2.3117459999999994,0.0547434,-0.11517629999999998,-0.02805970000000002,0.61048,0.1597007,1.635364,0.0097575034,0.0115827466,53.70313999999999,0.5088317,30826.82,81066.32246,4.5410031,18.060016,5.429612,16.69225,6384.4,44.16225,0.2108546,0.0060435,1783.664
23801,Davenport,382351,17,IL,Illinois,Midwest,0.0210327,0,78.16318750141822,81.87920070681713,84.16734637152341,86.12365467632137,0.312622684286905,0.3181209753817468,0.3658691906117652,0.4386510487560451,0.3067777,0.2412412,0.2121739,0.1490515,0.2745098,0.2285419,0.2162162,0.2102351,0.64231735,0.75313807,0.85420561,0.89451474,12.01375,8967.0292,-0.02581049999999996,0.1359349,0.1075833,0.1272207,0.8050138000000001,83.691868,88.440943,72.325608,84.687381,68.210113,68.665544,0.0576712,0.0510367,0.0613103,0.1640595,0.27095,0.1010922,0.09948,0.53584,0.7350465499999999,50.7722,5.549351,5.485274,0.0453593,-0.0688742,0.0060010999999999814,0.6644835,0.1791657,3.340946,0.0096168181,0.0111206718,149.5393,0.3925763,37759.3,111286.1734,5.2713982,17.099752,0.5987776999999999,19.88918,7381.06,43.648,0.2262407,0.0130461,1921.246
